Dataset,Fold,RMSE_train,RMSE_test,expr,disentanglement
Geographical,3,32.8606911887111,37.553544113011505,sin(x100^(2)*x101^(2)*x104^(3)*x106^(-2)*x107^(-3)*x108^(-3)*x109^(2)*x110^(-3)*x112^(-3)*x113^(3)) + tanh(x47^(-2)*x64^(-3)*x105^(-3)*x107^(-3)*x111^(-2)*x112^(-2)*x114^(-3)*x115^(-3)) + id(x107^(3)*x109^(2)*x110^(-3)*x111^(-3)*x112^(-2)*x114^(3)*x115^(-2)) + tanh(x33*x61*x70^(-3)*x83^(-3)*x107^(2)*x108^(3)*x109*x110*x111^(2)*x112^(2)*x113^(-3)*x114^(-1)*x115^(3)) + tanh(x100^(2)*x101^(2)*x104^(3)*x109^(-1)*x112^(-3)*x113^(3)) + sqrt.abs(x11^(-3)*x106^(-3)*x108^(-2)*x110^(-3)*x111^(2)*x115^(-1)) + cos(x109*x111^(2)*x112^(-1)*x114^(-2)*x115^(-3)) + cos(x25^(-1)*x32*x80^(3)*x92^(3)*x102^(3)*x104^(2)*x106^(2)*x107^(2)*x113^(-3)) + tanh(x70^(-3)*x99*x102^(3)*x103^(2)*x107^(-3)*x108^(-2)*x109^(3)*x110^(3)*x111^(-3)*x113^(2)*x114^(-2)*x115^(2)) + tanh(x47^(2)*x109^(2)*x110^(2)*x111*x112^(-2)*x114^(-2)) + id(x106^(-2)*x107^(-1)*x108*x109^(3)*x110^(2)*x111*x112^(-2)*x114^(-2)*x115^(3)) + cos(x107^(2)*x108^(3)*x113^(-3)*x114^(-2)*x115^(3)) + sqrt.abs(x100^(-1)*x101^(3)*x105*x112^(-1)*x115) + sin(x109^(-3)*x110*x112^(-1)*x114^(3)*x115^(-1)) + log(x106^(3)*x107^(3)*x112^(-3)*x114^(-3)*x115^(-2)) + cos(x105^(2)*x106^(-2)*x107^(-1)*x114*x115^(2)),0.0754121483908615
Geographical,3,32.890155949675496,37.16885423147155,sqrt.abs(x14*x32^(2)*x75*x95^(2)*x106^(3)*x107^(-1)*x108^(-3)*x110^(-2)*x114^(3)) + tanh(x23^(2)*x29^(-2)*x104^(3)*x107^(3)*x110^(-1)*x111^(-2)*x113^(2)) + tanh(x4^(-1)*x105^(-3)*x106*x107^(-3)*x109^(-1)*x110^(-3)*x111^(-3)*x112^(3)*x113^(2)*x114^(-1)*x115^(2)) + sqrt.abs(x105^(-2)*x109^(-1)*x111*x114^(2)*x115^(-2)) + cos(x55^(-1)*x62^(-1)*x98^(-2)*x103^(-1)*x104^(-2)*x108^(-3)*x112^(-1)) + cos(x109^(-3)*x110^(3)*x111*x112*x113^(-1)*x114^(-1)*x115^(3)) + cos(x102*x103^(-1)*x109^(-1)*x110^(3)*x113^(-2)*x115^(2)) + tanh(x10^(3)*x34^(2)*x94^(-2)*x107^(-3)*x108^(2)*x110^(-3)*x111^(3)*x112^(-1)*x113^(-1)*x114^(-3)*x115^(-2)) + id(x109^(-3)*x110^(3)*x111*x112*x113^(-2)*x115^(3)) + tanh(x95*x107^(-3)*x108^(2)*x110*x111^(-1)*x112^(-1)) + sqrt.abs(x8^(2)*x109^(-2)*x110^(3)*x111^(-2)*x113^(-1)*x114^(2)*x115^(3)) + tanh(x102*x107^(-2)*x109^(-2)*x110^(-2)*x115^(-1)) + cos(x106*x109^(-3)*x110^(3)*x113^(-1)*x115^(2)) + log(x107^(-3)*x108^(2)*x109^(-2)*x110*x111^(-2)*x112*x113^(3)*x115^(-2)) + tanh(x59^(2)*x108*x110^(-1)*x112^(-3)*x113^(-3)*x115^(3)) + cos(x111^(-3)*x112^(2)*x113^(2)*x114^(-1)*x115^(-2)),0.09632163700723907
Geographical,3,32.714624526958595,38.69518119143137,sqrt.abs(x6^(3)*x23^(-1)*x32*x104^(2)*x106*x107^(-3)*x108^(-1)*x110^(3)*x111*x112^(-1)*x113*x114^(-3)*x115^(2)) + cos(x106^(-1)*x107^(-1)*x108*x110^(-2)*x111^(2)*x112*x113^(-2)*x114^(2)*x115^(-3)) + cos(x106^(2)*x107^(3)*x108^(-3)*x110^(-3)*x111^(2)*x114^(-1)*x115^(3)) + sqrt.abs(x106^(-1)*x107^(-2)*x108*x110^(3)*x111^(2)*x114^(-3)*x115) + tanh(x72^(-2)*x106^(3)*x107^(3)*x108^(-3)*x109^(-2)*x110^(-3)*x111^(-1)*x112^(2)*x114^(-3)*x115^(3)) + sqrt.abs(x109^(-3)*x112^(3)*x113*x114^(-1)*x115^(-3)) + sin(x4^(-3)*x6^(3)*x103^(-3)*x104^(-1)*x106^(3)*x107^(-3)*x108^(-3)*x109^(-3)*x111^(-3)*x112^(2)*x113^(3)*x114^(-2)*x115^(2)) + cos(x109*x111^(-1)*x112^(-3)*x113^(3)*x115) + tanh(x6^(3)*x106*x107^(-3)*x108^(-1)*x109^(-3)*x110^(2)*x111^(-3)*x112^(3)*x113*x114*x115^(-1)) + cos(x4^(-3)*x45^(-1)*x67*x72^(3)*x103^(-3)*x104^(-3)*x106^(-3)*x108^(-1)*x109^(3)*x111^(-3)*x112^(-1)*x113^(3)*x114^(3)*x115) + id(x107^(-2)*x109^(-3)*x110^(3)*x112^(3)*x114^(-1)*x115^(-1)) + tanh(x101^(-3)*x103*x105^(2)*x106^(-1)*x108*x109^(-3)*x114^(2)*x115^(2)) + sqrt.abs(x107*x110^(-2)*x113^(-1)*x114^(2)*x115^(-2)) + cos(x6^(3)*x106*x107^(-1)*x108^(-1)*x109^(-1)*x110*x111^(-3)*x112^(3)*x113^(3)*x114^(3)*x115^(3)) + tanh(x4^(-3)*x103^(-3)*x104^(-3)*x106*x114^(-3)*x115^(2)) + cos(x106^(-1)*x108*x110^(-2)*x114^(2)*x115^(2)),0.09753697654932052
Geographical,4,33.99427130515876,37.54136867529674,sqrt.abs(x12^(-2)*x35^(-2)*x80^(-1)*x97*x110^(-2)*x111^(-2)*x113*x114^(3)*x115^(3)) + sqrt.abs(x107^(-3)*x108*x109^(-1)*x113^(3)*x115^(-3)) + tanh(x39^(2)*x55*x93^(-3)*x96^(-2)*x99^(2)*x101^(-2)*x103^(-2)*x104^(-3)*x105^(-2)*x106*x107^(3)*x108^(3)*x110*x112^(-3)*x113^(-1)*x114^(3)*x115^(3)) + sqrt.abs(x55^(3)*x104^(-3)*x106^(3)*x107^(-3)*x108^(-2)*x110^(3)*x111^(3)*x112^(-3)*x113^(3)) + tanh(x2^(2)*x88^(3)*x109*x110^(-1)*x111^(3)*x113^(2)*x115^(-2)) + cos(x88^(3)*x103^(-2)*x105^(-3)*x107*x108^(-2)*x109^(3)*x111^(3)*x112*x113^(3)*x114^(-3)*x115) + id(x104^(3)*x109^(-3)*x110^(-2)*x111^(-2)*x112^(-1)*x113^(3)*x114^(3)*x115^(3)) + log(x107^(-2)*x108^(-2)*x109^(3)*x112*x113^(3)*x114^(-3)*x115^(-2)) + tanh(x96^(-2)*x99^(2)*x104^(-2)*x106^(3)*x107^(-2)*x108^(-1)*x109^(-3)*x110^(3)*x112^(-1)*x113^(2)*x114^(3)*x115^(3)) + cos(x106^(-3)*x107^(-2)*x108^(-1)*x109^(-3)*x110^(3)*x112^(3)*x114^(3)*x115^(3)) + id(x110^(3)*x111^(-1)*x112^(-1)*x114^(-1)*x115^(-3)) + cos(x105^(3)*x109^(-2)*x110^(-3)*x114^(2)*x115^(2)) + tanh(x101^(-1)*x103^(-1)*x106*x108^(-1)*x109^(-2)*x110^(2)*x112*x115^(2)) + id(x102^(-2)*x103^(-1)*x105^(2)*x109^(-1)*x111) + id(x55*x104^(-3)*x106^(2)*x110*x112^(-2)*x113^(2)) + id(x107^(-2)*x109^(-2)*x112*x114^(3)*x115^(3)),0.07889306767076919
Geographical,4,33.26587989539585,38.638143383747405,tanh(x100^(3)*x105^(-2)*x107^(-1)*x111^(-2)*x113) + sin(x14^(3)*x33^(2)*x40^(3)*x54^(2)*x104*x105^(-1)*x106^(2)*x107^(-1)*x109*x113^(3)*x114^(3)*x115^(2)) + id(x106^(-3)*x107^(3)*x109^(3)*x110^(3)*x115^(3)) + sqrt.abs(x8^(3)*x106^(3)*x108^(-2)*x110^(3)*x112^(-3)*x113*x114^(-2)) + sin(x14^(3)*x33^(2)*x40^(3)*x54^(2)*x104*x105^(-1)*x106^(2)*x107^(-1)*x109^(3)*x110^(3)*x112^(-3)*x113^(3)*x114^(3)*x115) + tanh(x54^(2)*x73*x83^(-2)*x106^(2)*x107^(-2)*x111^(2)*x112^(-1)*x113^(-1)*x114^(2)*x115^(2)) + tanh(x8^(3)*x106^(-1)*x110^(-2)*x112*x113^(2)*x114^(-2)) + cos(x54^(2)*x105^(-3)*x106^(-1)*x108^(-3)*x109*x110^(-2)*x111^(3)*x113^(-1)*x114^(-3)*x115^(-3)) + tanh(x4^(2)*x54^(2)*x106^(2)*x111^(-2)*x112^(-1)*x113^(3)*x114^(-1)) + log(x104^(-3)*x105^(3)*x108^(-3)*x110^(3)*x115^(2)) + tanh(x110^(2)*x111^(-2)*x112^(3)*x114^(-3)*x115^(-3)) + tanh(x110^(-3)*x111^(-1)*x112^(3)*x113^(-2)*x114^(3)*x115^(3)) + id(x105^(-1)*x109^(3)*x110^(-3)*x113*x115^(3)) + cos(x108^(-1)*x109^(-1)*x110^(2)*x111^(-3)*x113^(3)*x115^(-1)) + cos(x106^(2)*x108^(3)*x109^(-2)*x110*x111^(-1)*x113^(-3)*x115^(3)) + cos(x108^(3)*x109^(-2)*x110^(2)*x111^(-3)*x115^(2)),0.057622741894280294
Geographical,4,34.558984358023054,37.4575173989468,tanh(x101^(-1)*x106*x109*x111^(-3)*x112^(-3)) + sqrt.abs(x104^(-1)*x105^(2)*x107^(-1)*x112*x113^(3)*x114*x115^(-3)) + log(x109^(-2)*x110^(-1)*x112^(-2)*x114^(3)*x115^(2)) + log(x110^(3)*x111^(-3)*x112*x113^(3)*x114^(2)*x115^(2)) + tanh(x110*x111^(-1)*x112^(-3)*x114*x115) + id(x106^(2)*x107^(-1)*x108^(2)*x109^(-1)*x110^(-1)*x112^(3)*x113^(3)*x114^(-1)*x115^(-3)) + id(x109^(2)*x111^(-1)*x112^(-1)*x113*x115^(3)) + tanh(x102^(3)*x103*x104^(-1)*x107^(3)*x110^(-3)*x111^(2)*x112^(-2)*x115^(-1)) + tanh(x63^(-2)*x68^(-3)*x106^(-2)*x107^(2)*x108^(2)*x109^(-3)*x110^(-3)*x111*x112*x113^(3)*x114^(-3)) + id(x107^(3)*x108*x111*x112^(-1)*x113^(-3)) + tanh(x83*x106^(-3)*x107^(2)*x108*x109^(3)*x111^(-2)*x112^(-2)*x113^(3)*x114^(-1)*x115^(3)) + sin(x108*x109^(-3)*x111*x114*x115^(-2)) + exp(x107^(3)*x110^(-2)*x111^(2)*x114^(-3)*x115^(-3)) + id(x108*x109^(-2)*x112^(-2)*x113^(3)*x115^(3)) + cos(x107^(3)*x109^(2)*x110^(-2)*x111^(-3)*x115^(3)) + cos(x110^(-2)*x111^(2)*x112*x113^(-1)*x115^(2)),0.12069925372688346
Geographical,4,33.98670229426889,36.409653579301704,sqrt.abs(x5*x15*x59*x106*x107^(-1)*x111^(-1)*x113^(2)*x115) + cos(x106*x107^(2)*x108^(-3)*x110^(-2)*x111^(3)) + cos(x15^(3)*x60^(-3)*x106^(-3)*x108^(-1)*x110^(-2)*x111*x112^(3)*x113^(2)*x114^(-3)*x115^(2)) + tanh(x55^(-2)*x59^(-2)*x60^(-3)*x72^(-2)*x105*x106^(-3)*x107^(-1)*x111^(-1)*x112^(3)*x114*x115) + cos(x60^(-3)*x87^(3)*x97*x105^(3)*x107^(-1)*x108^(-3)*x109^(-3)*x110^(-2)*x111^(3)*x112^(-1)*x114*x115^(-2)) + tanh(x101^(-3)*x106^(-2)*x108^(-3)*x110^(3)*x111^(3)*x112^(2)*x114^(-1)*x115^(3)) + cos(x106^(3)*x108^(-3)*x110^(-3)*x111^(3)*x115^(3)) + exp(x110^(-2)*x112^(-1)*x113*x114^(2)*x115^(-1)) + tanh(x70^(3)*x97^(2)*x105^(-3)*x106^(-3)*x108^(3)*x109^(3)*x110^(-3)*x111^(2)*x113^(-1)*x114^(2)*x115^(2)) + log(x105^(-3)*x108*x112^(-1)*x113^(-3)*x115^(2)) + cos(x108^(-2)*x112^(3)*x113^(-2)*x114*x115^(-3)) + tanh(x106^(-1)*x107^(3)*x110^(-3)*x113^(3)*x114) + id(x104^(-2)*x112^(2)*x113^(-3)*x114^(3)*x115^(3)) + sin(x104^(3)*x106^(-1)*x107^(-2)*x109^(-2)*x110*x111^(-3)*x112*x113^(3)*x115^(-2)) + log(x106^(2)*x108*x110^(-3)*x112^(-1)*x114^(-3)) + cos(x105^(-3)*x109*x113^(3)*x114^(-1)*x115^(2)),0.10833001105710667
Geographical,4,34.15568918938568,36.78462918732573,id(x6^(2)*x106^(-3)*x109^(-1)*x110^(-1)*x112^(2)*x113^(3)) + tanh(x66^(-1)*x104^(-3)*x110^(2)*x111^(-3)*x112*x113*x114^(-2)) + cos(x108^(-3)*x109^(2)*x112^(-2)*x114^(3)*x115^(2)) + sqrt.abs(x46^(3)*x101^(2)*x104^(-1)*x105*x106^(-2)*x108*x109^(3)*x112^(-3)*x113^(-2)*x114^(-1)*x115) + cos(x108^(-2)*x110^(2)*x112*x114^(-1)*x115^(3)) + id(x104^(-3)*x110^(3)*x111^(-3)*x113^(3)*x115^(-3)) + tanh(x72*x104*x108*x109^(-1)*x110^(3)*x111^(2)*x113^(3)*x114^(-3)*x115^(3)) + cos(x68^(2)*x101^(2)*x104*x108^(2)*x109^(-3)*x110^(-3)*x111^(3)*x112^(2)*x113) + id(x104^(2)*x105^(3)*x106^(-2)*x109^(-3)*x115^(-2)) + tanh(x46^(3)*x101^(2)*x104*x108*x109^(3)*x112^(-3)*x113^(-2)) + id(x108^(3)*x109^(2)*x110*x111^(3)*x112^(-2)*x113^(-3)*x114^(-3)*x115^(3)) + id(x110^(-2)*x111^(2)*x112^(-1)*x113*x115^(3)) + tanh(x107^(-3)*x108^(-1)*x112^(-2)*x113^(2)*x115) + log(x105^(3)*x108^(-1)*x110^(-3)*x111*x113^(-2)) + log(x108^(3)*x109^(-1)*x113^(-1)*x114*x115^(2)) + tanh(x103*x107*x108^(3)*x110^(-2)*x113^(2)),0.07470998743903424
Geographical,4,33.61247325659748,35.163498846571585,cos(x59^(-2)*x106^(-3)*x108^(2)*x109^(-2)*x113^(2)*x115^(-2)) + sin(x70^(3)*x106^(3)*x107^(-1)*x110^(-3)*x111*x112^(-3)*x113^(2)*x114^(-1)*x115^(3)) + tanh(x94^(-2)*x101^(-1)*x104^(-1)*x105^(-1)*x107^(3)*x108^(-1)*x109*x110^(-1)*x111*x113^(-2)*x114^(-1)*x115^(2)) + sin(x109^(-3)*x111^(3)*x113^(3)*x114^(-3)*x115^(3)) + tanh(x4^(2)*x48^(2)*x108^(-3)*x109^(-3)*x111^(2)*x112^(2)*x113^(3)) + tanh(x70^(3)*x110^(-2)*x112^(-3)*x113^(2)*x114^(-1)*x115^(3)) + tanh(x109^(2)*x111^(-2)*x112*x114^(-1)*x115^(-3)) + sin(x7*x107^(-3)*x108^(-3)*x109^(3)*x110*x111*x114^(3)*x115^(3)) + sin(x35^(-3)*x100^(3)*x107*x108^(-1)*x110^(-1)*x111^(-2)*x112^(-3)*x114^(2)*x115^(2)) + sqrt.abs(x108^(2)*x109^(3)*x110^(-3)*x112^(-2)*x115^(-2)) + id(x7*x107^(-1)*x109^(3)*x110^(-1)*x111^(-1)) + log(x106^(3)*x109^(-1)*x110^(-1)*x111*x113^(2)) + cos(x107^(2)*x108^(-2)*x113^(-2)*x114^(2)*x115^(-1)) + id(x107^(3)*x110^(-1)*x111*x114^(-3)*x115^(3)) + cos(x111^(2)*x112^(3)*x113^(-2)*x114^(-3)*x115^(3)) + cos(x109^(3)*x110^(2)*x111^(-2)*x112^(-3)*x115^(2)),0.04924013820164737
towerData,0,22.867667582602202,23.191903503950254,tanh(x11^(3)*x14*x20^(-3)*x22^(-2)*x23^(-2)) + cos(x4^(-1)*x20^(-1)) + log(x24) + sin(x24^(-3)) + sin(x0^(3)*x5^(-3)*x11^(3)*x20^(-3)*x22^(-2)*x23^(-2)) + log(x0^(3)*x5^(-3)*x10^(-3)*x17^(-2)*x21^(3)*x22*x23^(-3)*x24^(-3)) + sqrt.abs(x0^(3)*x3^(2)*x5^(3)*x10^(-3)) + log(x10^(-3)*x13^(-2)*x23^(3)*x24^(-2)) + id(x23^(-3)) + cos(x10^(-3)*x22*x23^(3)) + log(x0^(3)*x3*x5^(-3)*x10^(-3)*x23*x24) + id(x23) + id(x15^(2)*x23^(-3)) + sqrt.abs(x11^(3)*x23^(-2)) + sin(x22) + tanh(x5^(-3)*x23),0.3121230864551329
towerData,0,23.10775850789719,23.563943040599888,id(x0^(-2)*x3^(-3)*x11^(-3)*x15^(3)*x19^(3)*x20^(-3)*x22^(2)) + sqrt.abs(x5^(-3)*x8^(2)*x19^(-1)*x20^(-3)*x23^(-2)) + log(x0^(-2)*x8^(-3)*x11^(-2)*x15^(2)*x20^(3)*x22^(3)*x24^(-3)) + cos(x5^(-3)*x8^(3)*x15*x20^(-3)*x21^(-2)*x22*x23^(-3)) + sqrt.abs(x0^(-2)*x2*x11^(-2)*x15^(2)*x20^(-1)*x22^(2)*x23^(2)) + log(x2*x8^(-3)*x20^(-3)*x22^(-1)*x23^(-3)*x24^(3)) + cos(x5^(-2)*x8^(3)*x22^(-1)*x23^(-2)*x24^(3)) + sqrt.abs(x11^(-2)*x15^(2)*x20^(-2)*x22^(-1)) + sqrt.abs(x14^(2)*x15*x21^(-2)*x22) + log(x15^(2)*x24^(3)) + log(x2*x23^(2)*x24^(-1)) + log(x11^(-2)*x15^(2)*x20^(-2)*x24^(2)) + exp(x20^(-2)) + log(x5^(-1)*x8^(-3)*x20^(-3)*x24^(3)) + sqrt.abs(x10^(-2)*x23^(3)) + sin(x22),0.22211789139555999
towerData,0,22.3668048327226,23.19118465220437,log(x5^(3)*x21^(2)) + exp(x0^(-2)*x2^(-2)*x5^(2)*x12^(-1)*x14^(3)*x20^(-3)*x22^(-3)*x23^(2)*x24^(3)) + sin(x11^(-3)*x12^(-2)*x14^(3)*x22^(-1)*x23*x24^(3)) + id(x1^(3)*x3^(-2)*x5^(3)*x9^(3)*x12*x13^(-2)*x15^(2)*x19^(-2)*x20^(-3)*x22^(-1)*x23^(-1)*x24^(-3)) + exp(x6*x11^(-3)*x12^(-3)*x13^(-2)*x14^(3)*x19^(-2)*x21*x22^(-2)*x23^(2)*x24^(2)) + exp(x0^(-3)*x5*x23^(-2)*x24) + sqrt.abs(x11^(-2)*x12^(-2)*x13^(-2)*x23*x24^(-1)) + log(x11^(-3)*x24^(3)) + log(x15^(-1)*x24) + id(x12^(-2)*x14^(3)*x22^(-2)*x23) + sqrt.abs(x5*x14^(3)*x20^(-2)*x22^(-2)*x24^(-3)) + log(x12^(-2)*x23) + sqrt.abs(x5*x14^(3)*x22^(-2)*x24^(-3)) + cos(x5*x23^(-1)) + id(x5) + tanh(x23^(-2)),0.2851517989953277
towerData,0,22.661332404829015,22.780413054882345,sqrt.abs(x12^(-3)*x13^(2)*x14^(-1)*x23^(-2)) + log(x15^(-3)*x24^(-2)) + log(x21*x24^(-1)) + log(x12^(-1)*x15^(-1)*x21) + sqrt.abs(x0^(-3)*x14^(-2)*x21^(-1)*x22^(3)*x24) + sqrt.abs(x24^(-2)) + sqrt.abs(x0^(-3)*x3^(3)*x6^(-2)*x9^(2)*x14^(-1)*x21^(-1)*x22^(-2)*x24^(-3)) + sqrt.abs(x0^(-3)*x6^(3)*x11^(-2)*x21*x22*x23*x24) + id(x0^(-3)*x14^(-1)*x21^(-1)*x24) + exp(x15^(-3)) + sqrt.abs(x0^(-3)*x1^(3)*x6^(-2)*x7^(-1)*x14^(-1)*x21^(-1)*x22^(-2)*x24^(-1)) + sqrt.abs(x22^(-1)*x23^(-3)) + id(x6^(3)*x20^(2)*x22^(-1)*x23^(-2)) + exp(x1^(-1)*x24^(-2)) + sqrt.abs(x21) + cos(x9*x22^(-2)),0.3068154315527225
towerData,0,23.00295970757291,23.455184641297933,id(x0^(-2)*x2^(-1)*x9^(2)*x11*x20^(-1)*x22*x24) + id(x3^(-1)*x4^(2)*x20^(-2)*x21^(-1)) + log(x5*x24) + tanh(x10^(-2)*x17*x19^(-3)*x22*x23) + log(x20^(-3)*x22^(2)*x24^(-3)) + log(x4^(2)*x14^(-2)*x15^(-2)*x20^(-2)*x24) + id(x5*x19^(-3)*x24) + sqrt.abs(x4^(2)*x20^(-2)*x24^(3)) + sin(x4^(2)*x20^(-2)) + tanh(x0^(-3)*x2^(-2)*x5^(2)*x20^(-2)*x21^(-2)*x23^(3)) + id(x23^(-3)) + log(x2^(-1)*x20^(-1)) + tanh(x10^(-2)*x23) + log(x23^(3)) + sqrt.abs(x11^(2)*x23^(3)) + tanh(x0^(-2)*x5),0.29021432316260043
towerData,0,23.194671307192746,23.204421805669273,tanh(x12^(2)*x15^(-2)*x23^(-2)) + log(x22^(-2)) + sin(x22) + cos(x1^(3)*x6^(-3)*x12^(2)*x15^(-1)*x19^(-1)*x23^(-1)) + sqrt.abs(x21^(-2)*x23^(-2)) + cos(x0^(3)*x1^(3)*x6^(-3)*x17^(-1)*x19^(-1)*x23^(-1)*x24^(3)) + id(x20^(-2)*x23^(-2)) + sqrt.abs(x0^(2)*x19^(-1)*x22^(-3)*x23^(-2)*x24^(-2)) + id(x5^(-2)*x12^(2)*x13^(-2)*x15^(-2)*x22*x23^(3)) + cos(x17^(-1)*x23^(-1)*x24^(-2)) + id(x21^(-1)*x22) + log(x0^(2)*x24^(-1)) + cos(x15*x23^(-1)) + exp(x12^(2)*x15^(-2)) + log(x0^(2)*x5^(-2)*x13^(-2)*x22^(-3)*x23^(3)*x24^(-1)) + sqrt.abs(x23^(2)*x24^(2)),0.19378691193418648
towerData,1,22.348223044307908,24.22102205067719,id(x5^(3)*x11*x20^(-2)*x22^(-3)*x23^(-3)*x24^(3)) + log(x5^(3)*x15^(2)*x21^(-3)*x22^(-1)*x23*x24^(3)) + sqrt.abs(x0^(3)*x8^(-3)*x9^(-3)*x14*x19^(-3)*x20^(2)*x21^(-1)*x22^(-1)*x24^(3)) + id(x0^(3)*x4^(2)*x5^(-3)*x8*x14*x21^(-1)*x22^(-1)*x23^(-1)) + tanh(x0^(3)*x4^(3)*x14^(3)*x20^(-3)*x22^(-3)*x23^(-3)*x24^(2)) + id(x5^(3)*x20^(-1)*x21^(-3)*x22^(-1)*x23^(-3)) + id(x13^(3)*x23^(-3)) + exp(x8^(-3)*x14*x21^(-1)*x22^(-1)*x24^(-1)) + log(x0^(3)*x5^(3)*x20^(-1)*x22^(-1)*x23^(-3)*x24^(-1)) + tanh(x0^(3)*x4^(2)*x14^(2)*x20^(-2)*x22^(-3)*x23^(-3)) + id(x5^(3)*x20^(-1)*x22^(-1)*x23^(-3)) + log(x11*x20) + sqrt.abs(x20^(-1)*x22^(-1)*x23^(-3)) + sqrt.abs(x20^(-1)) + sin(x22^(-1)) + log(x0^(3)*x5^(-3)*x23^(-1)),0.381108644274933
towerData,1,22.74999813853172,25.203907563956065,log(x20^(-1)*x21^(-1)*x23^(2)) + sin(x22) + sin(x5^(-3)*x9^(3)*x10*x20^(-3)*x21^(3)*x22^(-3)*x23^(2)*x24^(-3)) + log(x11*x23^(2)) + log(x5^(-3)*x6^(-3)*x20^(-3)*x21^(-3)*x23^(2)*x24) + sqrt.abs(x5*x15^(-2)*x22^(3)) + id(x5^(-3)*x6^(3)*x21^(2)*x23^(-3)*x24^(3)) + sqrt.abs(x0*x6^(-3)*x13^(2)*x22^(-2)*x23) + log(x5^(-3)*x6^(-3)*x22^(-3)*x24^(-1)) + id(x0*x2^(-1)*x22^(-1)*x24^(-2)) + exp(x20^(-2)*x22^(-3)*x23*x24^(-2)) + log(x24^(2)) + sin(x5^(-3)*x6^(-3)*x21^(-3)*x23^(2)*x24^(3)) + exp(x20^(-2)) + log(x0*x22^(-3)*x23^(-2)*x24^(-3)) + sqrt.abs(x0*x22^(-1)),0.43317362934824355
towerData,1,22.235206977375576,23.594338014796037,sin(x4^(-1)*x9^(-3)*x22^(-2)*x23^(-2)*x24^(-1)) + log(x0^(-1)*x7^(-1)*x10^(3)*x11^(2)*x12^(-3)*x20^(-3)*x22*x23^(-2)) + tanh(x0^(-2)*x12^(-3)*x15^(-3)*x22^(3)*x24^(3)) + log(x2^(3)*x12^(-3)*x22^(-3)*x24^(3)) + log(x5*x10^(3)*x14^(3)*x20^(-3)*x23^(3)) + exp(x0^(-1)*x12^(-3)*x22) + tanh(x24^(-1)) + exp(x15^(-3)*x22^(-2)) + log(x0^(-1)*x5^(3)*x10^(3)*x12^(-3)*x13^(2)*x20^(-3)*x22*x24^(-3)) + exp(x18*x23^(-1)*x24^(-2)) + id(x11*x14^(-1)*x20*x23^(-1)) + cos(x10^(3)*x20^(-3)*x23^(-2)) + sqrt.abs(x12^(-3)*x24^(-1)) + exp(x23^(-2)) + sin(x4^(-1)*x24^(-1)) + sin(x0^(-1)*x12^(-3)*x22*x24^(-1)),0.30142064600227153
towerData,1,22.395634997481494,24.400249441809397,cos(x3^(-2)*x19^(-2)*x20) + tanh(x0^(-3)*x2^(2)*x12^(-2)*x20^(3)*x22^(-3)*x23^(-2)*x24) + id(x20^(-1)*x24^(-1)) + sin(x0^(-1)*x11^(2)*x19^(-3)*x22^(2)*x23^(-2)*x24^(-1)) + sqrt.abs(x22^(2)) + sqrt.abs(x0^(-2)*x2*x3^(2)*x5^(-1)*x11^(-2)*x12^(-1)*x20^(3)*x22^(-3)*x24^(-1)) + sin(x22) + id(x5*x12^(-2)*x13*x15^(3)*x20^(-2)*x22) + exp(x0^(-3)*x19^(-3)*x20^(3)*x22^(2)*x23^(-3)*x24^(2)) + log(x0^(-1)*x19^(-3)*x20^(3)*x22^(2)*x23^(-3)) + exp(x0^(-1)*x12^(-1)*x19^(-3)*x22^(3)) + tanh(x20^(-1)) + exp(x22^(-1)) + log(x12^(-1)*x22^(-3)) + sin(x22*x23^(-2)) + sqrt.abs(x24^(-2)),0.27298718879520373
towerData,1,21.845148132617293,24.051103739690323,tanh(x0^(-3)*x5^(3)*x9*x21^(-2)*x23^(-1)*x24^(2)) + sqrt.abs(x0^(-3)*x3^(3)*x5^(3)*x12^(-2)*x14*x15^(-2)*x20^(2)*x22^(2)*x23^(-3)) + sqrt.abs(x0^(-3)*x5^(3)*x21^(-2)*x23^(-1)) + id(x3^(3)*x14^(2)*x15^(-3)*x20^(-2)*x21^(-2)*x22^(-1)*x23^(3)*x24^(3)) + log(x5^(3)*x7^(-3)*x11^(-3)*x12^(-3)*x14*x23^(-1)*x24^(-1)) + sqrt.abs(x3^(3)*x14^(2)*x15^(-3)*x22^(-1)*x23^(-3)) + exp(x1^(-1)*x23^(-2)*x24^(-3)) + log(x5^(3)*x7^(-3)*x11^(-1)*x12^(-2)*x14*x24^(-1)) + log(x3^(3)*x14^(2)*x15^(-2)*x20^(2)*x23^(-3)) + exp(x15^(-3)*x22^(-1)) + exp(x13^(-3)*x24^(-1)) + tanh(x1^(-1)*x24^(2)) + sin(x5^(3)*x12^(-2)*x14^(-1)*x23^(-2)) + id(x20^(-2)) + log(x23^(-1)) + sin(x0^(-3)*x5^(3)*x23^(-1)),0.21334031517133073
